UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var,Air temperature [K]_lag1,Process temperature [K]_lag1,Rotational speed [rpm]_lag1,Torque [Nm]_lag1,Tool wear [min]_lag1,Air temperature [K]_lag2,Process temperature [K]_lag2,Rotational speed [rpm]_lag2,Torque [Nm]_lag2,Tool wear [min]_lag2
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,300.09000000000003,311.30999999999995,1465.7,40.81,199.4,0.0567646212685366,0.0875595036377389,84.88299135999779,5.394740236769616,7.574812062219173,0.0032222222277604,0.0076666666772872,7205.12222222146,29.10322222222109,57.37777777794108,300.0,311.3,1407.0,47.3,208.0,300.0,311.2,1351.0,44.1,206.0
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,300.08000000000004,311.33,1495.9,39.31,201.9,0.0632455532474201,0.0823272602994313,133.7505555543985,7.569889181634196,7.519604008497677,0.0040000000055722,0.0067777777884103,17889.21111111024,57.303222222222445,56.54444444461434,300.1,311.4,1575.0,29.8,210.0,300.0,311.3,1407.0,47.3,208.0
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,300.07,311.35,1519.9,37.97,204.5,0.0674948558125859,0.0707106781939315,145.9721815202363,8.127600438560592,7.442371187267246,0.0045555555611617,0.0050000000106457,21307.87777777681,66.05788888889032,55.38888888906568,300.0,311.4,1791.0,24.1,213.0,300.1,311.4,1575.0,29.8,210.0
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,300.06,311.36,1533.8,37.06,185.2,0.0699205899183423,0.069920589954187,149.90278331119617,8.259028729551543,65.37209734367742,0.0048888888945289,0.0048888888995415,22470.844444443428,68.2115555555578,4273.511111111237,300.0,311.4,1692.0,29.0,216.0,300.0,311.4,1791.0,24.1,213.0
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,300.04,311.36,1577.5,35.42,165.8,0.0516397780047009,0.069920589954187,176.62468054543393,9.245875957540523,87.01443047627897,0.0026666666723747,0.0048888888995415,31196.277777776588,85.48622222222592,7571.511111111186,300.0,311.4,1634.0,31.9,0.0,300.0,311.4,1692.0,29.0,216.0
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,300.03,311.36,1579.3,35.16,146.4,0.0483045892133922,0.069920589954187,176.65411905125953,9.258053551128308,99.51794924646632,0.0023333333390745,0.0048888888995415,31206.67777777658,85.71155555555949,9903.822222222248,300.0,311.4,1864.0,23.3,2.0,300.0,311.4,1634.0,31.9,0.0
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,300.02,311.37,1563.0,35.77,127.0,0.0421637022040531,0.067494855850026,187.1725288485317,9.797624428627984,106.3651989870537,0.001777777783552,0.0045555555662157,35033.55555555443,95.99344444444785,11313.55555555553,300.0,311.4,1590.0,33.6,5.0,300.0,311.4,1864.0,23.3,2.0
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,300.01,311.37,1564.0,37.1,107.7,0.0316227766935042,0.067494855850026,185.88287829825344,12.30067748811702,108.53064083474273,0.0010000000058072,0.0045555555662157,34552.4444444433,151.30666666666886,11778.899999999923,300.0,311.4,1384.0,46.1,7.0,300.0,311.4,1590.0,33.6,5.0
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,300.02000000000004,311.39,1577.3,37.0,88.4,0.0421637022040531,0.0316227767704654,173.28015209801126,12.241368841396511,106.24416323837325,0.001777777783552,0.0010000000106746,30026.01111110992,149.8511111111134,11287.8222222221,300.0,311.4,1352.0,61.8,10.0,300.0,311.4,1384.0,46.1,7.0
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,300.03000000000003,311.4,1627.9,34.46,69.1,0.0483045892133922,3.2684975952089008e-06,190.99822570437877,12.499173305996596,99.41434057071916,0.0023333333390745,1.0683076529886366e-11,36480.322222220806,156.22933333333788,9883.211111110935,300.1,311.4,1484.0,43.1,13.0,300.0,311.4,1352.0,61.8,10.0
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,300.02000000000004,311.4,1621.2,35.3,49.9,0.0421637022040531,3.2684975952089008e-06,194.208250196646,12.43328865050074,86.93605568334439,0.001777777783552,1.0683076529886366e-11,37716.84444444306,154.58666666667048,7557.877777777556,300.1,311.4,1913.0,21.9,15.0,300.1,311.4,1484.0,43.1,13.0
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,300.01000000000005,311.39,1592.5,36.96,30.6,0.056764621270911,0.0316227767704654,187.4147213475412,11.867059918577704,65.47976786763776,0.0032222222280299,0.0010000000106746,35124.2777777765,140.82711111111348,4287.599999999728,300.0,311.4,1508.0,38.2,18.0,300.1,311.4,1913.0,21.9,15.0
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,300.01000000000005,311.39,1572.0,38.18,11.2,0.056764621270911,0.0316227767704654,186.53149868051457,11.581479467955203,7.641989269796007,0.0032222222280299,0.0010000000106746,34793.99999999881,134.1306666666679,58.3999999996773,299.9,311.3,1504.0,40.7,20.0,300.0,311.4,1508.0,38.2,18.0
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,299.99,311.38,1581.3,37.99,13.6,0.0875595036106311,0.0421637022620728,192.1984217763822,11.71081646266492,7.501111028797678,0.0076666666725401,0.0017777777884447,36940.2333333321,137.14322222222367,56.26666666635016,300.0,311.4,1487.0,41.2,22.0,299.9,311.3,1504.0,40.7,20.0
7439,L54618,L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,299.98,311.37,1559.6,38.41,16.0,0.0918936583794079,0.0483045892642989,167.38193185379947,11.18912666634696,7.211102550906461,0.0084444444503513,0.0023333333439926,28016.71111110997,125.1965555555566,51.99999999968967,299.8,311.3,1727.0,30.0,24.0,300.0,311.4,1487.0,41.2,22.0
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,299.98,311.36,1549.9,39.190000000000005,18.3,0.0918936583794079,0.051639778052567,168.232940360148,11.087976471034857,6.976946164151863,0.0084444444503513,0.0026666666773183,28302.32222222112,122.9432222222226,48.67777777747339,299.9,311.3,1647.0,27.5,26.0,299.8,311.3,1727.0,30.0,24.0
7441,L54620,L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,299.98,311.36,1577.0,37.54,20.6,0.0918936583794079,0.051639778052567,160.1735170231157,11.172804283417722,6.619835513207543,0.0084444444503513,0.0026666666773183,25655.55555555433,124.83155555555742,43.822222221923774,300.0,311.3,1493.0,41.4,28.0,299.9,311.3,1647.0,27.5,26.0
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,299.97,311.36,1575.5,36.84,22.8,0.0948683298363623,0.051639778052567,162.5670801717074,9.591338685385908,6.356099432805252,0.0090000000059408,0.0026666666773183,26428.05555555434,91.99377777778028,40.39999999970724,300.0,311.4,1655.0,29.6,30.0,300.0,311.3,1493.0,41.4,28.0
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,299.96,311.37,1587.2,36.220000000000006,25.0,0.0843274043065754,0.0674948558500179,159.43009614108087,9.3387841226196,6.39444203106118,0.0071111111170846,0.0045555555662146,25417.955555554287,87.21288888889194,40.88888888860183,299.9,311.4,1337.0,54.8,32.0,300.0,311.4,1655.0,29.6,30.0
7444,H36857,H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,299.96,311.39,1554.8,37.82,27.2,0.0843274043065754,0.0994428926548552,111.61521202575584,7.867485833055877,6.356099432806148,0.0071111111170846,0.009888888899565,12457.955555554434,61.89733333333493,40.39999999971863,300.0,311.5,1601.0,36.9,35.0,299.9,311.4,1337.0,54.8,32.0
7445,L54624,L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,299.98,311.42,1532.6,39.510000000000005,29.6,0.1135292424655219,0.1398411797942688,140.33942979631396,9.585689565411792,6.995236474420158,0.0128888888947952,0.019555555566253,19695.15555555453,91.88544444444452,48.93333333305815,300.1,311.6,1589.0,37.9,37.0,300.0,311.5,1601.0,36.9,35.0
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,300.01,311.46,1537.5,39.57,32.0,0.1286683937933577,0.1577621275833124,140.08509318743478,9.595838218264788,7.438637868122385,0.0165555555613625,0.0248888888996133,19623.833333332288,92.08011111111114,55.33333333306434,300.2,311.7,1286.0,55.1,42.0,300.1,311.6,1589.0,37.9,37.0
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,300.03,311.5,1526.7,40.55,34.4,0.1418136492614554,0.1885618083449183,148.33149811598457,10.25835702678007,7.720103626230492,0.020111111116851,0.0355555555663057,22002.233333332333,105.23388888888805,59.59999999973719,300.2,311.7,1553.0,41.3,44.0,300.2,311.7,1286.0,55.1,42.0
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,300.08000000000004,311.56,1521.7,40.63,36.8,0.1398411797759445,0.211869981119733,141.51564499297172,10.1696771499066,7.857056276562917,0.019555555561128,0.044888888899676,20026.6777777768,103.4223333333324,61.73333333307672,300.2,311.8,1379.0,51.0,46.0,300.2,311.7,1553.0,41.3,44.0
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,300.12,311.61,1505.8,41.720000000000006,39.3,0.1398411797754653,0.2024845673398841,134.63844588790454,9.13780912229806,8.014570065392352,0.019555555560994,0.0410000000108201,18127.5111111102,83.49955555555363,64.23333333308318,300.3,311.9,1677.0,30.8,48.0,300.2,311.8,1379.0,51.0,46.0
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,300.15,311.66,1498.3,42.17,41.8,0.1433720878026692,0.1776388346235299,137.4894339374614,9.230631373614331,7.997221739786378,0.0205555555608962,0.0315555555664058,18903.344444443563,85.20455555555321,63.955555555311854,300.3,311.8,1488.0,38.4,51.0,300.3,311.9,1677.0,30.8,48.0
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,300.18,311.7,1477.9,43.31,44.3,0.1398411797747723,0.1563471920288872,126.3376868203242,8.145953323924228,7.803845206035468,0.0195555555608001,0.0244444444553177,15961.211111110322,66.35655555555218,60.89999999976275,300.3,311.8,1418.0,45.9,53.0,300.3,311.8,1488.0,38.4,51.0
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,300.22,311.74,1495.0,42.14,46.8,0.1032795559236327,0.1173787791241485,116.32330424773122,7.0831882338078,7.420691791634784,0.0106666666717827,0.0137777777886756,13531.111111110242,50.17155555555326,55.06666666643586,300.3,311.8,1451.0,41.0,55.0,300.3,311.8,1418.0,45.9,53.0
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,300.25,311.76,1492.8,41.81,49.2,0.0707106781541467,0.0843274043358451,114.285996031395,7.423154465738958,7.05218642217495,0.0050000000050193,0.0071111111220211,13061.28888888803,55.10322222222023,49.733333333108725,300.3,311.8,1508.0,43.1,57.0,300.3,311.8,1451.0,41.0,55.0
7454,H36867,H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,300.27,311.77,1477.1,42.79,51.6,0.0483045892052514,0.0674948558519333,110.31716900726282,7.496139747303823,6.501281924855148,0.002333333338288,0.0045555555664732,12169.877777776988,56.19211111110823,42.26666666644825,300.3,311.7,1579.0,33.6,59.0,300.3,311.8,1508.0,43.1,57.0
7455,L54634,L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,300.27000000000004,311.76000000000005,1493.1,42.01,54.0,0.0483045892052514,0.0843274043358451,89.07980192563437,6.39834179907385,6.976149845470241,0.002333333338288,0.0071111111220211,7935.211111110252,40.93877777777559,48.66666666645447,300.3,311.7,1432.0,47.7,61.0,300.3,311.7,1579.0,33.6,59.0
7456,M22315,M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,300.27,311.76,1497.5,41.83,56.4,0.0483045892052514,0.0843274043358451,93.3514863298872,6.445679000522424,7.275529763056939,0.002333333338288,0.0071111111220211,8714.49999999912,41.54677777777576,52.93333333312736,300.2,311.6,1446.0,47.3,66.0,300.3,311.7,1432.0,47.7,61.0
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,300.27000000000004,311.75,1499.3,41.75,58.9,0.0483045892052514,0.0849836586240317,90.95548361698216,6.323017915169434,7.593125545870821,0.002333333338288,0.0072222222331259,8272.899999999112,39.980555555553615,57.65555555535606,300.2,311.7,1597.0,39.5,68.0,300.2,311.6,1446.0,47.3,66.0
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,300.25,311.72,1484.6,42.33,61.5,0.0707106781541467,0.0788810638436528,68.03626483966113,5.4065906283183445,7.891627067822263,0.0050000000050193,0.0062222222331064,4628.9333333325085,29.23122222221975,62.277777777585015,300.2,311.7,1397.0,50.2,71.0,300.2,311.7,1597.0,39.5,68.0
7459,M22318,M,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,300.23,311.7,1479.1,43.63,64.0,0.0823272602657273,0.0816496581593365,69.9276610346505,5.897278091533859,8.151346173746896,0.0067777777828608,0.0066666666775365,4889.877777776977,34.77788888888523,66.44444444425815,300.1,311.6,1530.0,36.6,74.0,300.2,311.7,1397.0,50.2,71.0
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,300.2,311.67,1496.4,42.24,66.6,0.1054092553635075,0.094868329862242,74.38966475405941,6.862004890052812,8.395766128752596,0.0111111111162891,0.0090000000108511,5533.822222221348,47.08711111110871,70.48888888870935,300.1,311.6,1433.0,51.4,76.0,300.1,311.6,1530.0,36.6,74.0
7461,L54640,L,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,300.17,311.64,1495.8,42.3,69.2,0.1159501808955765,0.0966091783640015,74.81948646946653,6.852574536462578,8.430104783838328,0.0134444444497169,0.0093333333441674,5597.955555554685,46.95777777777531,71.06666666649386,300.0,311.5,1591.0,32.0,79.0,300.1,311.6,1433.0,51.4,76.0
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,300.14,311.61,1519.9,40.82,71.8,0.1173787791005952,0.0875595036388706,109.8154512504154,8.138222574166027,8.256983576198497,0.0137777777831463,0.0076666666774853,12059.43333333236,66.23066666666551,68.17777777761171,300.0,311.5,1445.0,41.6,81.0,300.0,311.5,1591.0,32.0,79.0
7463,L54642,L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,300.11,311.57,1532.3,40.5,74.4,0.1100504934862964,0.1251665557465902,123.39192302037291,8.508166012066761,7.862710869799481,0.0121111111165773,0.0156666666774642,15225.566666665636,72.38888888888802,61.82222222206292,300.0,311.5,1749.0,28.3,83.0,300.0,311.5,1445.0,41.6,81.0
7464,H36877,H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,300.09000000000003,311.54,1540.9,40.42,77.0,0.0875595036086823,0.1264911064493633,118.52561842159336,8.43640260353239,7.211102550917405,0.0076666666721988,0.0160000000107841,14048.322222221152,71.17288888888808,51.99999999984751,300.0,311.3,1703.0,30.4,85.0,300.0,311.5,1749.0,28.3,83.0
7465,L54644,L,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,300.08000000000004,311.51,1549.8,39.92,79.6,0.0788810638099416,0.1449137674990471,113.85741570539008,8.12578885059439,7.486283753926162,0.006222222227788,0.0210000000107678,12963.511111110003,66.02844444444409,56.04444444429878,300.1,311.4,1518.0,46.9,87.0,300.0,311.3,1703.0,30.4,85.0
7466,M22325,M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,300.07000000000005,311.48,1529.1,41.18,82.2,0.0674948558125414,0.1316561177617183,122.78929558845957,8.98490091455899,7.524773898402755,0.0045555555611557,0.0173333333440874,15077.211111110097,80.72844444444299,56.62222222208339,300.1,311.3,1535.0,42.3,92.0,300.1,311.4,1518.0,46.9,87.0
7467,H36880,H,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,300.08000000000004,311.47,1569.5,38.52,84.8,0.0918936583775612,0.1159501809192004,139.78256925191167,9.907886869672216,7.714344503000827,0.0084444444500119,0.0134444444551953,19539.16666666548,98.1662222222231,59.51111111097909,300.1,311.4,1390.0,52.1,94.0,300.1,311.3,1535.0,42.3,92.0
7468,H36881,H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,300.1,311.47,1562.8,39.02,87.6,0.1154700538617365,0.1159501809192004,143.4439882943047,9.926373400637784,8.40898989837581,0.0133333333388323,0.0134444444551953,20576.177777776626,98.53288888888932,70.7111111109864,300.3,311.6,1801.0,23.6,97.0,300.1,311.4,1390.0,52.1,94.0
7469,L54648,L,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,300.12,311.47,1575.5,37.65,90.7,0.1316561177415012,0.1159501809192004,136.10963718022367,8.922537008422452,9.322016949130877,0.017333333338764,0.0134444444551953,18525.833333332124,79.6116666666683,86.89999999988332,300.3,311.6,1463.0,41.6,102.0,300.3,311.6,1801.0,23.6,97.0
7470,L54649,L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,300.15,311.48,1577.1,37.8,93.7,0.135400640096946,0.1229272594743172,136.40580795715127,8.829118491295427,9.94484791235598,0.0183333333386627,0.0151111111218661,18606.54444444323,77.95333333333483,98.89999999989108,300.3,311.6,1560.0,37.7,107.0,300.3,311.6,1463.0,41.6,102.0
7471,L54650,L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,300.19,311.49,1565.8,39.1,96.7,0.1449137674798198,0.128668393812602,152.31750464809045,10.28742490184553,10.209472725524671,0.0210000000051952,0.0165555555663148,23200.622222221056,105.8311111111115,104.23333333323215,300.3,311.6,1607.0,33.5,109.0,300.3,311.6,1560.0,37.7,107.0
7472,L54651,L,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,300.22,311.51,1527.4,41.6,99.7,0.1316561177402325,0.1449137674990419,149.375886794203,10.40822324468059,10.143963722328,0.0173333333384299,0.0210000000107663,22313.15555555456,108.33111111110937,102.89999999990656,300.4,311.6,1332.0,54.6,111.0,300.3,311.6,1607.0,33.5,109.0
7473,M22332,M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,300.25,311.5400000000001,1518.8,41.81,102.7,0.1080123449965941,0.1264911064493431,140.34544682476692,10.175728202170223,9.741663102361644,0.0116666666716632,0.016000000010779,19696.844444443483,103.5454444444425,94.89999999991431,300.3,311.7,1365.0,53.3,113.0,300.4,311.6,1332.0,54.6,111.0
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,300.27000000000004,311.56000000000006,1497.4,43.4,105.8,0.0948683298310455,0.1173787791236703,155.93103888863186,12.116563502540965,9.101892355129609,0.009000000004932,0.0137777777885633,24314.48888888802,146.81111111110778,82.8444444443668,300.3,311.6,1617.0,32.5,115.0,300.3,311.7,1365.0,53.3,113.0
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,300.29,311.6,1542.8,41.4,108.7,0.0737864787702538,0.0816496581589241,220.7249671222312,13.845576911057131,8.83238988672041,0.0054444444493131,0.0066666666774691,48719.511111110034,191.6999999999984,78.01111111104098,300.3,311.6,1304.0,62.8,118.0,300.3,311.6,1617.0,32.5,115.0
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,300.31,311.62,1537.7,41.53,111.6,0.0316227766776633,0.0421637022637775,225.1917947982195,13.962811719389093,8.208396784860925,0.0010000000048053,0.0017777777885884,50711.34444444339,194.96011111110937,67.37777777771517,300.3,311.7,1989.0,22.3,121.0,300.3,311.6,1304.0,62.8,118.0
7477,L54656,L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,300.30000000000007,311.61,1506.8,43.35,114.7,0.0471404521304013,0.0567646213149373,205.37651061187643,12.472658987650506,7.930952023555903,0.0022222222270586,0.0032222222330282,42179.5111111102,155.56722222221893,62.89999999994547,300.3,311.6,1339.0,53.4,123.0,300.3,311.7,1989.0,22.3,121.0
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,300.28000000000003,311.58000000000004,1512.3,43.21,117.5,0.0788810638057043,0.1135292424870283,204.80888110083717,12.50230645387736,7.891627067831486,0.0062222222271195,0.0128888888996784,41946.67777777685,156.30766666666352,62.27777777773057,300.2,311.5,1492.0,41.8,128.0,300.3,311.6,1339.0,53.4,123.0
7479,L54658,L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,300.26,311.55000000000007,1504.2,43.39,120.1,0.0966091783335857,0.1433720878216084,204.3139196867822,12.426892880630431,8.31932155353252,0.0093333333382905,0.0205555555663269,41744.17777777689,154.42766666666336,69.21111111107075,300.1,311.3,1518.0,40.2,130.0,300.2,311.5,1492.0,41.8,128.0
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,300.24,311.52,1495.8,43.45,122.7,0.1074967700006497,0.1619327707197504,201.32273702799597,12.375176766414151,8.52512626168928,0.0115555555605725,0.0262222222329752,40530.8444444436,153.14499999999663,72.67777777774424,300.1,311.3,1479.0,39.5,133.0,300.1,311.3,1518.0,40.2,130.0
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,300.22,311.5,1519.6,41.52,125.4,0.0918936583749051,0.163299316218437,193.7318880423238,11.940388975610768,8.682037651251653,0.0084444444495237,0.026666666677409,37532.04444444348,142.57288888888718,75.3777777777513,300.1,311.3,1523.0,34.1,135.0,300.1,311.3,1479.0,39.5,133.0
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,300.21,311.47,1533.7,39.8,128.2,0.0875595036062711,0.1494434118456279,186.21495941816835,11.27524328389906,8.753412033156158,0.0076666666717766,0.0223333333440619,34676.011111110085,127.13111111111084,76.62222222220304,300.2,311.4,1570.0,35.3,138.0,300.1,311.3,1523.0,34.1,135.0
7483,M22342,M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,300.2,311.47,1523.0,41.3,131.3,0.081649658124255,0.1494434118456279,183.9571206075515,11.19364899296812,9.043720964784232,0.0066666666718077,0.0223333333440619,33840.22222222125,125.29777777777622,81.78888888887785,300.2,311.4,1506.0,36.1,141.0,300.2,311.4,1570.0,35.3,138.0
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,300.19,311.47,1559.7,37.900000000000006,134.4,0.0737864787723101,0.1494434118456279,171.60552309163714,8.857388629462674,9.287985070329505,0.0054444444496165,0.0223333333440619,29448.455555554407,78.45333333333468,86.26666666666378,300.2,311.6,1510.0,47.5,146.0,300.2,311.4,1506.0,36.1,141.0
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,300.18999999999994,311.46000000000004,1492.0,41.010000000000005,137.4,0.0737864787723101,0.1349897115818375,103.41931906348408,8.20737473251945,9.323804659758716,0.0054444444496165,0.0182222222329476,10695.555555554718,67.36099999999871,86.93333333333834,300.2,311.6,1671.0,28.8,149.0,300.2,311.6,1510.0,47.5,146.0
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,300.19,311.46000000000004,1517.6,39.55,140.5,0.0737864787723101,0.1349897115818375,92.44001057742584,6.962638388810185,9.156054463214298,0.0054444444496165,0.0182222222329476,8545.155555554602,48.47833333333329,83.83333333334646,300.3,311.6,1312.0,53.4,151.0,300.2,311.6,1671.0,28.8,149.0
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,300.2,311.48,1531.9,38.55,143.3,0.081649658124255,0.1549193338829396,98.87640994920594,7.312888166335797,9.189970378384029,0.0066666666718077,0.0240000000107337,9776.54444444343,53.478333333334135,84.45555555557588,300.3,311.6,1595.0,38.8,154.0,300.3,311.6,1312.0,53.4,151.0
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,300.22,311.52,1550.8,37.89,146.1,0.0788810638068512,0.1549193338829975,112.98161108978464,7.444080422277469,8.949860334107317,0.0062222222273005,0.0240000000107516,12764.844444443348,55.41433333333469,80.10000000002755,300.3,311.7,1635.0,31.8,156.0,300.3,311.6,1595.0,38.8,154.0
7489,L54668,L,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,300.24,311.56,1557.4,38.29,148.8,0.0699205899138717,0.1429840706345012,110.21514314184168,7.644962030281476,8.625543461141131,0.0048888888939038,0.020444444455212,12147.37777777665,58.44544444444547,74.40000000003452,300.3,311.7,1707.0,33.6,158.0,300.3,311.7,1635.0,31.8,156.0
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,300.25,311.59000000000003,1580.2,37.68,151.5,0.0527046277167571,0.1100504935104405,124.91134633988702,8.236881826408812,8.031189202107083,0.0027777777827619,0.0121111111218915,15602.844444443206,67.84622222222376,64.5000000000414,300.3,311.7,1545.0,43.5,160.0,300.3,311.7,1707.0,33.6,158.0
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,300.27,311.63,1593.9,37.15,154.2,0.0674948558075078,0.1059349905980934,131.03133637076976,8.570783705900839,7.509993342210641,0.0045555555604762,0.0112222222330181,17169.21111110981,73.4583333333353,56.40000000004815,300.2,311.6,1751.0,28.0,162.0,300.3,311.7,1545.0,43.5,160.0
7492,L54671,L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,300.29,311.67,1575.3,39.33,156.9,0.0737864787701716,0.0823272603005218,155.7626756033354,10.765484971271237,7.078135347678428,0.0054444444493009,0.0067777777885898,24262.011111109896,115.8956666666668,50.10000000005482,300.4,311.8,1707.0,30.0,165.0,300.2,311.6,1751.0,28.0,162.0
7493,M22352,M,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,300.3,311.68,1556.2,39.72,159.3,0.0666666667028485,0.0788810638432291,175.16202023650047,11.157837305380156,7.040359839292829,0.0044444444492686,0.0062222222330395,30681.7333333322,124.49733333333316,49.56666666672734,300.4,311.8,1320.0,57.9,168.0,300.4,311.8,1707.0,30.0,165.0
7494,L54673,L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,300.3,311.69,1533.9,42.26,161.7,0.0666666667028485,0.0737864788106001,173.10590849406185,11.286097642675156,7.227263198016232,0.0044444444492686,0.0054444444552671,29965.65555555452,127.3759999999977,52.23333333339983,300.3,311.7,1319.0,51.4,170.0,300.4,311.8,1320.0,57.9,168.0
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,300.29,311.71000000000004,1546.3,41.74,164.1,0.0737864787701716,0.073786478810669,159.33824957547603,10.826223307834974,7.264066813207258,0.0054444444493009,0.0054444444552773,25388.677777776684,117.20711111110924,52.76666666673904,300.2,311.7,1448.0,54.2,173.0,300.3,311.7,1319.0,51.4,170.0
7496,L54675,L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,300.29,311.73999999999995,1547.7,41.260000000000005,166.4,0.0737864787701716,0.0843274043354664,159.874290894089,11.07461561911336,7.351492667786764,0.0054444444493009,0.0071111111219572,25559.78888888779,122.64711111110962,54.04444444452256,300.2,311.8,1436.0,48.2,175.0,300.2,311.7,1448.0,54.2,173.0
