UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,300.76000000000005,312.12,1516.7,38.6,159.9,0.06992058990335324,0.042163702264380466,70.75317032550745,5.434866859250474,8.912537984963464,0.004888888892432903,0.0017777777886393226,5006.011111110269,29.537777777779112,79.43333333341661
7920,L55099,L,300.8,312.0,1496,40.0,175,0,0,0,0,0,0,300.77,312.1,1507.3,38.75,162.6,0.06749485579714233,0.047140452194205776,66.01860007266737,5.452471407026877,8.996295533908588,0.004555555559077038,0.0022222222330742004,4358.455555554796,29.729444444445658,80.93333333342362
7921,L55100,L,300.8,312.0,1382,49.3,177,0,0,0,0,0,0,300.77000000000004,312.08000000000004,1479.1,41.11,165.3,0.06749485579714233,0.04216370226416776,49.909807542089204,4.12134012724546,8.844960900616277,0.004555555559077038,0.0017777777886213856,2490.9888888883843,16.98544444444363,78.23333333343069
7922,L55101,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0,300.77,312.06,1469.8,42.19,167.9,0.06749485579714233,0.06992058995549087,51.72963904334858,4.306442202612583,8.646772037400481,0.004555555559077038,0.00488888889972389,2675.9555555551337,18.545444444442715,74.76666666677087
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0,300.77,312.04,1466.2,41.760000000000005,170.5,0.06749485579714233,0.08432740433534733,50.79326289534042,4.320288056239713,8.236099400410636,0.004555555559077038,0.007111111121937156,2579.9555555551656,18.66488888888752,67.83333333344443
7924,M22783,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0,300.78000000000003,312.03000000000003,1471.7,42.07000000000001,173.1,0.06324555323102882,0.0823272603005739,44.8579238633811,4.440983374584024,7.578478299332351,0.0040000000034989,0.00677777778859845,2012.2333333328959,19.722333333331708,57.433333333451365
7925,H37338,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0,300.78000000000003,312.01000000000005,1461.6,42.410000000000004,175.8,0.06324555323102882,0.08755950363882158,51.201562476155466,4.6536604469550245,6.762642481564333,0.0040000000034989,0.00766666667747681,2621.5999999996516,21.65655555555364,45.7333333334586
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0,300.77,311.98999999999995,1478.6,41.72,178.5,0.06749485579714233,0.08755950363875667,89.34353175617228,6.134021700501304,6.916164640425054,0.004555555559077038,0.007666666677465441,7982.266666666166,37.6262222222209,47.83333333346581
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0,300.76,311.96999999999997,1460.9,43.720000000000006,181.0,0.06992058990335324,0.08232726030036676,99.00218852799664,7.555983648002812,7.586537784503195,0.004888888892432903,0.006777777788564344,9801.433333332989,57.092888888885874,57.555555555694646
7928,L55107,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0,300.74,311.95,1461.1,43.67999999999999,183.5,0.05163977798418539,0.07071067819484754,99.03360821233976,7.564801532242551,8.031189202113579,0.002666666670255958,0.005000000010775287,9807.65555555521,57.226222222219235,64.50000000014573
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0,300.72,311.90999999999997,1460.3,43.910000000000004,186.0,0.06324555323208376,0.08755950363849349,98.67122737207018,7.519227206154539,8.286535263113228,0.004000000003632341,0.007666666677419356,9736.01111111077,56.53877777777459,68.66666666681901
7930,M22789,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0,300.7,311.87,1477.6,42.83,188.5,0.06666666669422727,0.12516655574630722,118.74922221967302,8.808335698517372,8.369919686335976,0.0044444444481191924,0.015666666677393432,14101.377777777283,77.58677777777551,70.05555555571453
7931,L55110,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0,300.67999999999995,311.83000000000004,1484.9,42.7,191.1,0.0632455532327503,0.14181364927895282,114.38283670784168,8.711295349525496,8.438667614693502,0.004000000003716652,0.020111111121813834,13083.433333332772,75.88666666666452,71.21111111127692
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0,300.68,311.81,1492.9,41.77,193.7,0.0632455532327503,0.14491376749878918,112.0351631309436,8.614077625220936,8.300602387789247,0.004000000003716652,0.021000000010693125,12551.877777777145,74.20233333333198,68.90000000017257
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0,300.68,311.8,1494.5,41.989999999999995,196.3,0.0632455532327503,0.1414213562750986,111.65845740968511,8.58337540442755,7.944949478908068,0.004000000003716652,0.020000000010688374,12467.611111110464,73.6743333333318,63.12222222240158
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0,300.68,311.78,1542.3,39.67,198.9,0.0632455532327503,0.12292725947399796,174.8974620233843,10.582065540862594,7.340148348498413,0.004000000003716652,0.015111111121787622,30589.122222221147,111.98011111111153,53.877777777963985
7935,M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0,300.69,311.78,1565.5,37.85,201.4,0.07378647876229699,0.12292725947399796,167.53523675798553,10.838844751889267,6.6866367563449955,0.005444444448138904,0.015111111121787622,28068.05555555427,117.4805555555575,44.71111111130393
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,300.7,311.78000000000003,1531.4,39.459999999999994,203.7,0.08164965811526109,0.12292725947399796,172.4278915308565,10.434366296043118,6.66749994793809,0.006666666670339022,0.015111111121787622,29731.377777776812,108.87600000000059,44.45555555575443
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,300.71000000000004,311.76,1546.9,38.39,206.0,0.08755950359793542,0.11737877912315818,159.27645428275886,8.853304467824513,6.912147117790731,0.007666666670316866,0.013777777788443156,25368.988888887776,78.38100000000148,47.777777777982706
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0,300.71999999999997,311.74,1557.1,37.33,208.3,0.09189365836700525,0.10749677002686647,157.4875303705694,9.006300263951164,7.040359839303509,0.008444444448071874,0.011555555566209018,24802.322222221017,81.11344444444681,49.56666666687773
7939,L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0,300.74,311.74,1575.5,36.1,210.6,0.08432740429239531,0.10749677002686647,160.40729409848737,8.894067935677567,7.058485830717486,0.007111111114693092,0.011555555566209018,25730.49999999862,79.10444444444784,49.822222222439514
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0,300.76000000000005,311.76000000000005,1550.3,37.519999999999996,212.9,0.06992058990329815,0.09660917836313493,163.8441332486423,8.803130756220387,6.967384333067041,0.004888888892425199,0.009333333344000017,26844.899999998852,77.49511111111332,48.54444444466805
7941,M22800,M,300.7,311.7,1532,40.0,0,0,0,0,0,0,0,300.77000000000004,311.77,1558.0,36.72,192.6,0.04830458919033296,0.0823272602996854,160.64591843900016,8.078613742468622,67.94147808551571,0.0023333333368468316,0.0067777777884521564,25807.111111109894,65.26400000000288,4616.044444444611
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0,300.77,311.77,1558.0,36.769999999999996,172.4,0.04830458919033296,0.0823272602996854,160.64591843900016,8.091703570118563,90.22096331907753,0.0023333333368468316,0.0067777777884521564,25807.111111109894,65.4756666666695,8139.822222222333
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0,300.78000000000003,311.76,1553.4,37.16,152.3,0.042163702176961325,0.0843274043344054,163.81846321122572,8.452376391682352,103.12349662203862,0.0017777777812674929,0.007111111121778295,26836.488888887714,71.44266666666917,10634.45555555561
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0,300.78000000000003,311.75,1535.9,37.879999999999995,132.2,0.042163702176961325,0.08498365862259606,123.81926793157072,7.214614796832092,110.19054204220777,0.0017777777812674929,0.007222222232881947,15331.211111110098,52.05066666666857,12141.955555555556
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0,300.78000000000003,311.73,1515.2,39.949999999999996,112.1,0.042163702176961325,0.06749485584991641,125.30567070611885,7.129632996632212,112.52698441805933,0.0017777777812674929,0.004555555566200994,15701.51111111029,50.83166666666682,12662.322222222168
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,300.78000000000003,311.71,1545.1,38.74,91.9,0.042163702176961325,0.03162277676979597,118.59028440624662,7.3332121202104315,110.31112566030833,0.0017777777812674929,0.0010000000106323475,14063.655555554462,53.776000000001176,12168.544444444335
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0,300.78,311.7,1547.7,37.66,71.6,0.042163702176961325,0.047140452191799145,117.52829446562595,6.859737604311268,103.179670693622,0.0017777777812674929,0.0022222222328473007,13812.899999998883,47.056000000002086,10646.04444444428
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0,300.78000000000003,311.7,1532.5,39.07,51.3,0.042163702176961325,0.047140452191799145,122.88137911552084,6.879123006120346,90.09753973703414,0.0017777777812674929,0.0022222222328473007,15099.83333333236,47.32233333333422,8117.566666666446
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0,300.78000000000003,311.7,1512.3,39.88,31.0,0.042163702176961325,0.047140452191799145,111.86703416705278,6.316433592885587,67.69867879885719,0.0017777777812674929,0.0022222222328473007,12514.233333332553,39.89733333333353,4583.111111110836
7950,M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0,300.77,311.66999999999996,1527.5,39.18,10.7,0.04830458919033295,0.0674948558496272,107.72934192275652,6.270707916796841,6.53282310930326,0.002333333336846831,0.004555555566161954,11605.611111110185,39.32177777777858,42.67777777744672
7951,L55130,L,300.8,311.6,1568,36.0,23,0,0,0,0,0,0,300.78000000000003,311.65999999999997,1531.1,38.78,13.0,0.04216370217696132,0.06992058995381055,108.49521238796738,6.339786186370171,6.394442031058232,0.0017777777812674925,0.004888888899488912,11771.211111110151,40.19288888889003,40.888888888564125
7952,M22811,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0,300.8,311.67,1565.5,37.339999999999996,15.2,0.047140452115602305,0.08232726029927159,145.43364275312356,7.781059625069794,6.356099432803208,0.002222222225663394,0.006777777788384022,21150.944444443172,60.54488888889128,40.399999999681256
7953,M22812,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0,300.81,311.68999999999994,1570.3,36.85,17.4,0.056764621249849254,0.11005049350970303,141.27046557735673,7.330340298300734,6.619835513206465,0.0032222222256388378,0.01211111112172919,19957.34444444313,53.7338888888917,43.822222221909506
7954,L55133,L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0,300.83000000000004,311.71999999999997,1539.7,37.63,19.7,0.08232726025531563,0.14757295751056,129.98978592352327,6.797883657597,6.976946164151716,0.006777777781146472,0.02177777778841354,16897.344444443406,46.21122222222436,48.67777777747134
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0,300.85,311.74,1543.7,36.92,22.0,0.09718253159784639,0.1577621275830653,126.25375681978748,5.771731879504768,7.211102550907167,0.009444444447766412,0.024888888899535375,15940.011111110034,33.312888888891635,51.99999999969985
7956,M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0,300.86,311.76,1509.2,39.309999999999995,24.3,0.0966091783250033,0.16465452050207888,138.9586669161386,8.084889884497201,7.334090869943938,0.009333333336632289,0.027111111121769515,19309.511111110358,65.36544444444516,53.788888888595025
7957,H37370,H,300.9,311.9,1513,38.0,38,0,0,0,0,0,0,300.87,311.79,1508.9,39.55,26.7,0.09486832982231755,0.15951314822021315,138.94559286921276,7.997673272757415,7.513691207074473,0.009000000003276025,0.025444444455123685,19305.877777777026,63.96277777777829,56.45555555526825
7958,H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0,300.88,311.80999999999995,1580.3,36.65,29.4,0.0918936583649689,0.15951314822025253,239.0230346872654,10.47465194330276,8.071899129404159,0.00844444444769762,0.025444444455136255,57132.011111109685,109.7183333333363,65.15555555527561
7959,L55138,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0,300.9,311.85,1570.1,37.7,32.4,0.09428090417522395,0.17795130423063465,245.9035267019225,11.276524287208451,8.89694079755979,0.00888888889209776,0.031666666677383895,60468.54444444311,127.16000000000207,79.15555555528383
7960,L55139,L,301.0,312.1,1585,32.3,50,0,0,0,0,0,0,300.92999999999995,311.90999999999997,1571.7,37.29,35.4,0.06749485579432209,0.14491376749900117,245.94762315040168,11.402870009100642,9.299940262637463,0.004555555558696334,0.021000000010754565,60490.233333332,130.02544444444686,86.48888888862537
7961,H37374,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0,300.96,311.96999999999997,1564.0,37.95,38.3,0.06992058989998176,0.12516655574655627,247.27807109495816,11.510405920055396,9.522488003537847,0.004888888891961432,0.01566666667745578,61146.44444444319,132.48944444444632,90.6777777775222
7962,L55141,L,301.0,312.2,1264,59.0,57,0,0,0,0,0,0,300.97,312.01,1506.1,41.4,41.5,0.0674948557936408,0.1286683938128058,242.43049404817813,12.181862656333665,9.924716620627171,0.004555555558604367,0.01655555556636728,58772.54444444374,148.3977777777767,98.4999999997532
7963,L55142,L,301.0,312.2,1372,47.0,59,0,0,0,0,0,0,300.98,312.03999999999996,1495.3,42.010000000000005,44.6,0.06324555322728254,0.13498971158221412,246.10027314987653,12.30613668053457,10.079682534671502,0.004000000003025028,0.018222222233049354,60565.344444443836,151.4409999999984,101.5999999997617
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,300.98,312.05999999999995,1501.6,42.32,47.6,0.06324555322728254,0.1429840706347511,245.53216580408315,12.198888838287159,10.04655828296951,0.004000000003025028,0.020444444455283494,60286.044444443774,148.81288888888702,100.93333333310328
7965,L55144,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0,300.96999999999997,312.08000000000004,1498.5,42.15,50.6,0.0674948557936408,0.13165611776208755,246.39410617049043,12.217223725362233,9.674709297946794,0.004555555558604366,0.017333333344184666,60710.05555555491,149.26055555555385,93.59999999977816
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0,300.99,312.12,1513.9,40.07,53.6,0.07378647875760742,0.13165611776218303,237.97219725561612,11.315677423625843,8.921883209266214,0.005444444447446852,0.017333333344209802,56630.76666666587,128.0445555555556,79.59999999978639
7967,L55146,L,301.0,312.2,1602,35.9,67,0,0,0,0,0,0,301.0,312.15,1522.8,39.86,56.5,0.06666666668900983,0.10801234502388816,239.59354470992278,11.377677950950966,7.947746011697971,0.004444444447423533,0.011666666677559459,57405.06666666577,129.45155555555579,63.166666666461005
7968,M22827,M,301.0,312.2,1629,32.6,69,0,0,0,0,0,0,301.01000000000005,312.18,1471.7,41.47,59.1,0.056764621245789536,0.06324555328959786,115.89080109213768,8.473232362367122,7.264066813188609,0.0032222222251779404,0.004000000010907363,13430.677777777419,71.79566666666553,52.766666666468105
7969,L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0,301.0,312.18999999999994,1515.1,38.8,61.5,0.06666666668900983,0.05676462131587705,152.09532829409352,9.647106647418582,7.153087911278222,0.004444444447423533,0.0032222222331349227,23132.98888888808,93.0666666666678,51.16666666647464
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0,300.99,312.19,1527.7,38.45,63.9,0.07378647875760742,0.05676462131587705,163.33336734693236,9.96730767169468,6.8871861694851715,0.005444444447446852,0.0032222222331349227,26677.788888887953,99.34722222222364,47.43333333314783
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0,300.96999999999997,312.18,1508.3,39.05,66.3,0.06749485579362874,0.06324555328959786,178.95129691250054,10.415399922977343,6.447221623807241,0.004555555558602739,0.004000000010907363,32023.566666665927,108.48055555555646,41.566666666487684
7972,L55151,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0,300.96999999999997,312.16999999999996,1522.4,37.760000000000005,68.5,0.06749485579362874,0.06749485585181779,162.3481854944257,8.24206015238651,6.670832032050199,0.004555555558602739,0.004555555566457661,26356.933333332454,67.93155555555754,44.49999999982699
7973,L55152,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0,300.97999999999996,312.17,1524.9,38.55,70.7,0.07888106379384115,0.06749485585181779,159.94961012074043,9.507570083301527,6.815831244638363,0.006222222225248037,0.004555555566457661,25583.87777777687,90.39388888889019,46.45555555538854
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0,300.98999999999995,312.17999999999995,1542.1,37.53,72.9,0.08755950359424321,0.07888106384379241,167.25061036261002,9.886247462454653,6.887186169486951,0.007666666669670288,0.006222222233128454,27972.766666665593,97.73788888889106,47.43333333317234
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0,301.02000000000004,312.2,1552.6,37.35,75.1,0.10327955591307225,0.08164965815961063,162.16123663399182,9.848547552248057,6.8871861694873875,0.010666666669601418,0.00666666667758127,26296.266666665488,96.9938888888912,47.43333333317835
7976,M22835,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0,301.03,312.2,1561.0,37.65,77.3,0.11595018088539771,0.08164965815961063,159.21055241408698,9.824826829121431,6.815831244639686,0.01344444444735645,0.00666666667758127,25347.999999998738,96.52722222222428,46.45555555540656
7977,H37390,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0,301.05,312.21999999999997,1540.3,38.839999999999996,79.6,0.12692955177569482,0.10327955595173292,166.57400757620903,10.298565164353986,6.834552736717187,0.016111111113978793,0.010666666677587132,27746.899999998943,106.06044444444547,46.71111111096839
7978,L55157,L,301.2,312.4,1378,59.0,95,0,0,0,0,0,0,301.07,312.24,1515.2,41.480000000000004,82.2,0.133749350995485,0.11737877912427,170.58578812758788,11.796119889372234,7.284687135802818,0.01788888889171344,0.013777777788704162,29099.5111111103,139.14844444444321,53.06666666653106
7979,L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0,301.1,312.26,1482.1,44.510000000000005,84.7,0.12472191290352216,0.12649110644995362,135.26964839821713,10.386149965752818,7.674633541731569,0.015555555558313767,0.0160000000109335,18297.87777777729,107.87211111110726,58.89999999987125
7980,M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0,301.13,312.28999999999996,1453.8,45.290000000000006,87.2,0.10593499055983506,0.11972190001949515,109.13986948457882,9.31264970051166,7.871185143003158,0.011222222224912343,0.014333333344277992,11911.5111111109,86.72544444443992,61.95555555543365
7981,M22840,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0,301.15999999999997,312.32,1474.6,44.39,89.8,0.06992058989674763,0.10327955595189753,94.81701675683674,9.391775361689648,8.05260482355428,0.004888888891509167,0.010666666677621133,8990.266666666259,88.20544444444072,64.84444444432964
7982,L55161,L,301.0,312.3,1445,36.4,105,0,0,0,0,0,0,301.15999999999997,312.34000000000003,1478.6,43.42,92.4,0.06992058989674763,0.069920589956391,92.36666065198825,9.691668816279348,8.369255907447014,0.004888888891509167,0.004888888899849766,8531.599999999555,93.92844444444155,70.04444444433673
7983,L55162,L,301.0,312.3,1488,42.6,107,0,0,0,0,0,0,301.15,312.35,1487.7,42.19,95.0,0.08498365857543551,0.052704627773471194,87.8041380953434,8.813556477255704,8.472176684753288,0.007222222224866194,0.002777777788740151,7709.5666666661355,77.67877777777596,71.7777777776772
7984,L55163,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0,301.14,312.34000000000003,1479.6,42.519999999999996,97.6,0.09660917832173072,0.069920589956391,69.77296515604172,8.343167530647,8.369255907447865,0.009333333335999965,0.004888888899849766,4868.266666666212,69.60844444444234,70.04444444435099
7985,L55164,L,301.0,312.3,1550,34.9,111,0,0,0,0,0,0,301.12,312.34,1481.8,42.17,100.2,0.10327955591199425,0.069920589956391,71.78641158943951,8.604527232154423,8.052604823556045,0.010666666669378747,0.004888888899849766,5153.2888888884145,74.03788888888707,64.84444444435809
7986,L55165,L,301.0,312.2,1540,34.1,113,0,0,0,0,0,0,301.1,312.33,1481.0,41.75,102.8,0.10540925535203176,0.08232726030141944,71.00704190430363,8.91144707041945,7.49518363869082,0.011111111113869837,0.006777777788737675,5041.9999999995325,79.41388888888741,56.17777777769856
7987,L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0,301.09000000000003,312.32,1500.2,40.42,105.3,0.09944289261516406,0.07888106384412426,71.1271162543936,8.900661648314546,6.896859188543313,0.009888888891671051,0.006222222233180807,5059.066666666022,79.22177777777743,47.566666666594315
7988,H37401,H,301.0,312.2,1489,40.3,117,0,0,0,0,0,0,301.07,312.3,1511.3,38.55,107.5,0.09486832981996696,0.08164965815986117,57.24421368137791,6.081163996765489,6.753599863113362,0.009000000002830032,0.006666666677622183,3276.8999999992534,36.98055555555681,45.61111111104482
7989,L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0,301.06000000000006,312.28999999999996,1511.9,36.69,110.0,0.0843274042880806,0.07378647881148863,56.91016312281942,3.127814288321008,7.055336829501364,0.007111111113965394,0.005444444455398261,3238.766666665915,9.783222222225053,49.777777777718356
7990,L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0,301.05,312.29,1512.1,36.82,112.5,0.07071067813901366,0.07378647881148863,56.585137428277264,3.150590773525648,7.1530879112879715,0.005000000002879184,0.005444444455398261,3201.8777777770247,9.926222222224943,51.16666666661412
7991,M22850,M,301.1,312.4,1809,25.1,126,0,0,0,0,0,0,301.04,312.29,1542.5,35.37,114.9,0.05163977797755168,0.07378647881148863,109.37930943890754,4.689716883186914,7.264066813199112,0.0026666666695708318,0.005444444455398261,11963.833333332288,21.993444444448382,52.76666666662071
7992,L55171,L,301.1,312.3,1534,39.0,129,0,0,0,0,0,0,301.05,312.29,1551.4,35.629999999999995,117.3,0.05270462769679478,0.07378647881148863,104.05575428585806,4.82333448514192,7.587270040444538,0.002777777780657747,0.005444444455398261,10827.599999998869,23.264555555559276,57.566666666627256
7993,M22852,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0,301.06000000000006,312.29,1587.8,33.96,119.7,0.051639777977079915,0.07378647881148863,137.65480174858766,5.028629148298394,7.761013679494482,0.0026666666695221077,0.005444444455398261,18948.84444444297,25.28711111111623,60.23333333330048
7994,L55173,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,0,301.07000000000005,312.3,1587.2,33.85,122.2,0.04830458918326336,0.06666666674883394,137.60394051204702,5.063869842105244,7.955431408092391,0.0023333333361638437,0.00444444445540008,18934.844444442973,25.64277777778299,63.288888888862886
7995,L55174,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0,301.07000000000005,312.3,1574.6,34.709999999999994,124.7,0.04830458918326336,0.06666666674883394,146.84701033539324,5.919919293744547,7.972870666619865,0.0023333333361638437,0.00444444445540008,21564.04444444309,35.04544444444893,63.56666666664749
7996,L55175,L,301.0,312.2,1776,28.8,138,0,0,0,0,0,0,301.07000000000005,312.3,1598.2,34.18,127.2,0.04830458918326336,0.06666666674883394,159.11966147106114,6.21070759969376,7.8145164064485995,0.0023333333361638437,0.00444444445540008,25319.066666665094,38.57288888889382,61.06666666665433
7997,M22856,M,301.0,312.2,1499,41.5,140,0,0,0,0,0,0,301.06000000000006,312.28999999999996,1589.4,34.88,129.7,0.051639777977079915,0.07378647881148863,162.21124772619007,6.631038128880802,7.469196000165173,0.0026666666695221077,0.005444444455398261,26312.4888888874,43.97066666667101,55.78888888888342
7998,M22857,M,301.0,312.2,2710,9.7,143,1,0,0,1,0,0,301.06000000000006,312.29,1711.5,31.82,132.3,0.051639777977079915,0.07378647881148863,384.90871933774065,10.037463158919866,7.071853442423192,0.0026666666695221077,0.005444444455398261,148154.7222222196,100.75066666667358,50.011111111112754
7999,L55178,L,300.9,312.1,1359,51.7,146,0,0,0,0,0,0,301.03999999999996,312.27000000000004,1698.8,33.5,134.7,0.06992058989878638,0.09486832986275752,395.1350823874423,11.852144672308842,7.257945837341722,0.004888888891794268,0.00900000001094897,156131.73333333083,140.47333333333887,52.67777777778603
8000,M22859,M,300.9,312.1,1617,31.0,148,0,0,0,0,0,0,301.02,312.24,1717.5,32.81,137.1,0.07888106379339119,0.09660917836457257,385.3031274204731,11.768078291151568,7.29459465022738,0.006222222225177051,0.009333333344277796,148458.49999999732,138.4876666666728,53.21111111112592
8001,M22860,M,300.8,312.0,1443,53.3,151,0,0,0,0,0,0,300.99,312.2,1680.9,35.63,139.6,0.09944289261640822,0.10540925539084213,392.95305063073073,13.026728931956418,7.351492667782921,0.009888888891918496,0.01111111112205178,154412.09999999765,169.6956666666704,54.04444444446605
8002,L55181,L,300.8,312.0,1374,50.2,154,0,0,0,0,0,0,300.96000000000004,312.16999999999996,1664.9,36.75,142.1,0.10749676999176104,0.11595018092000045,402.73466589196033,13.806781747468342,7.593125545885831,0.011555555558661577,0.013444444455380835,162195.21111110892,190.627222222225,57.655555555584
8003,M22862,M,300.9,312.1,1851,23.0,156,0,0,0,0,0,0,300.93999999999994,312.15,1664.8,36.46,144.6,0.09660917832427407,0.10801234502407912,402.68316743232657,14.087598959526336,7.647802879842297,0.009333333336491386,0.01166666667760071,162153.73333333115,198.4604444444475,58.48888888892413
8004,M22863,M,300.8,312.0,1274,67.3,159,0,0,0,0,0,0,300.90999999999997,312.12,1632.7,40.0,147.1,0.08755950359556612,0.10327955595179392,421.2325960796459,16.967747182358785,7.880355321940888,0.007666666669901958,0.01066666667759973,177436.8999999981,287.90444444444444,62.10000000004207
8005,L55184,L,300.9,312.0,1533,44.0,162,0,0,0,0,0,0,300.9,312.09,1643.6,40.05,149.7,0.08164965811274236,0.08755950363952726,416.61711705380065,16.979939143982033,8.097324661066503,0.006666666669927714,0.007666666677600387,173569.82222222022,288.31833333333327,65.56666666671578
8006,L55185,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0,300.88,312.07,1613.7,40.9,152.3,0.07888106379565511,0.08232726030127503,416.7885288461956,16.56180344447224,8.097324661066933,0.006222222225534212,0.006777777788713895,173712.67777777603,274.29333333333255,65.56666666672272
8007,L55186,L,300.9,312.1,1462,46.0,166,0,0,0,0,0,0,300.87,312.06000000000006,1610.0,41.35,154.9,0.0674948557957754,0.06992058995622476,418.082129092676,16.640863359012723,7.88035532194222,0.004555555558892515,0.004888888899826519,174792.66666666497,276.91833333333216,62.10000000006307
8008,M22867,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0,300.87,312.05,1505.4,43.22,157.4,0.0674948557957754,0.052704627773256976,168.86496906634312,13.42996649288438,7.6478028798445585,0.004555555558892515,0.002777777788717571,28515.377777777016,180.3639999999972,58.488888888958726
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0,300.86,312.03000000000003,1510.9,42.160000000000004,159.9,0.06992058990205374,0.06749485585212718,164.40360228548408,13.10056826587637,7.593125545889001,0.00488888889225118,0.004555555566499427,27028.54444444363,171.624888888887,57.65555555563214
8010,H37423,H,300.9,312.0,2129,17.8,173,0,0,0,0,0,0,300.86,312.02000000000004,1562.1,40.84,162.4,0.06992058990205374,0.0632455532898972,255.56753836640786,14.892444020001827,7.351492667787121,0.00488888889225118,0.004000000010945226,65314.76666666536,221.78488888888816,54.0444444445278
